date,open,high,low,close,change_pct
2020-08-18,1308.65,1311.56,1301.98,1309.53,0.21
2020-08-19,1311.46,1313.59,1301.98,1304.4,-0.39
2020-08-20,1296.77,1310.2,1296.47,1308.17,0.29
2020-08-21,1307.2,1313.79,1305.57,1313.11,0.38
2020-08-24,1323.36,1326.55,1319.11,1326.55,1.02
2020-08-25,1328.87,1331.19,1323.84,1330.9,0.33
2020-08-26,1333.03,1345.4,1331.29,1344.54,1.02
2020-08-27,1347.35,1353.24,1340.47,1347.06,0.19
2020-08-28,1351.69,1356.53,1346.77,1356.05,0.67
2020-08-31,1355.28,1358.76,1350.24,1353.29,-0.2
2020-09-01,1354.4,1364.08,1350.92,1363.88,0.78
2020-09-02,1371.13,1387.47,1367.16,1384.48,1.51
2020-09-03,1376.64,1378.48,1325.01,1336.32,-3.48
2020-09-04,1337.38,1345.02,1295.21,1325.1,-0.84
2020-09-08,1300.24,1307.02,1287.29,1288.15,-2.79
2020-09-09,1305.46,1324.52,1302.08,1314.27,2.03
2020-09-10,1321.71,1324.52,1287.29,1291.06,-1.77
2020-09-11,1298.02,1303.05,1280.03,1292.51,0.11
2020-09-14,1301.6,1312.34,1299.18,1304.98,0.96
2020-09-15,1315.91,1318.62,1307.11,1311.37,0.49
2020-09-16,1317.07,1322.78,1305.57,1306.14,-0.4
2020-09-17,1285.64,1301.79,1283.7,1295.21,-0.84
2020-09-18,1297.35,1297.44,1269.2,1279.36,-1.22
2020-09-21,1260.01,1265.13,1244.92,1264.75,-1.14
2020-09-22,1270.36,1280.17,1260.79,1278.29,1.07
2020-09-23,1279.93,1281.29,1246.09,1247.63,-2.4
2020-09-24,1242.12,1264.27,1237.29,1251.69,0.33
2020-09-25,1248.31,1275.1,1244.24,1271.71,1.6
2020-09-28,1289.89,1295.89,1285.06,1292.99,1.67
2020-09-29,1292.03,1295.21,1283.12,1286.22,-0.52
2020-09-30,1289.03,1309.05,1288.44,1296.95,0.83
2020-10-01,1306.43,1310.11,1296.09,1303.72,0.52
2020-10-02,1281.38,1299.38,1281.38,1291.35,-0.95
2020-10-05,1300.83,1315.23,1300.24,1314.85,1.82
2020-10-06,1315.04,1323.64,1293.47,1295.89,-1.44
2020-10-07,1308.37,1321.62,1308.37,1318.53,1.75
2020-10-08,1326.36,1330.22,1322.59,1330.12,0.88
2020-10-09,1336.8,1343.86,1334.48,1341.92,0.89
2020-10-12,1352.46,1369.88,1350.72,1363.68,1.62
2020-10-13,1362.53,1363.3,1350.72,1355.46,-0.6
2020-10-14,1357.02,1361.65,1343.28,1345.99,-0.7
2020-10-15,1328.96,1346.57,1327.62,1344.63,-0.1
2020-10-16,1350.05,1357.11,1344.35,1344.35,-0.02
2020-10-19,1349.57,1351.4,1319.68,1322.39,-1.63
2020-10-20,1328.96,1342.03,1325.78,1328.48,0.46
2020-10-21,1328.29,1337.29,1324.81,1325.68,-0.21
2020-10-22,1327.04,1335.64,1317.94,1333.41,0.58
2020-10-23,1338.25,1338.54,1327.66,1337.47,0.3
2020-10-26,1323.64,1326.84,1298.31,1313.01,-1.83
2020-10-27,1313.88,1315.71,1307.79,1308.46,-0.35
2020-10-28,1283.9,1287.29,1261.46,1262.34,-3.52
2020-10-29,1263.79,1289.32,1257.49,1276.84,1.15
2020-10-30,1269.68,1275.01,1247.73,1263.11,-1.08
2020-11-02,1276.93,1285.44,1265.82,1277.33,1.13
2020-11-03,1290.87,1308.56,1289.03,1300.34,1.8
2020-11-04,1319.73,1345.99,1314.17,1328.87,2.19
2020-11-05,1351.16,1362.62,1349.66,1354.69,1.94
2020-11-06,1355.17,1359.72,1345.12,1354.6,-0.01
2020-11-09,1408.85,1409.62,1370.16,1370.45,1.17
2020-11-10,1368.23,1374.22,1356.62,1369.78,-0.05
2020-11-11,1379.45,1383.61,1373.84,1380.52,0.78
2020-11-12,1376.07,1379.07,1359.14,1366.39,-1.02
2020-11-13,1375.88,1388.73,1372.48,1385.15,1.37
2020-11-16,1396.95,1402.28,1391.54,1402.28,1.24
2020-11-17,1392.61,1400.34,1386.7,1395.21,-0.5
2020-11-18,1396.57,1398.89,1378.67,1378.67,-1.19
2020-11-19,1375.97,1385.73,1370.45,1385.06,0.46
2020-11-20,1382.93,1383.9,1374.42,1375.39,-0.7
2020-11-23,1383.12,1387.67,1372.88,1383.41,0.58
2020-11-24,1393.77,1407.6,1390.18,1405.57,1.6
2020-11-25,1404.36,1404.98,1398.69,1403.34,-0.16
2020-11-27,1408.08,1409.05,1402.86,1407.11,0.27
2020-11-30,1403.63,1404.69,1389.8,1401.69,-0.39
2020-12-01,1415.33,1422.39,1412.23,1416.11,1.03
2020-12-02,1411.51,1419.59,1409.14,1418.71,0.18
2020-12-03,1418.71,1424.22,1414.08,1418.04,-0.05
2020-12-04,1421.28,1430.9,1420.65,1430.9,0.91
2020-12-07,1427.9,1429.84,1422.68,1427.62,-0.23
2020-12-08,1422.68,1434.19,1422.48,1431.58,0.28
2020-12-09,1434.87,1435.35,1415.71,1419.97,-0.81
2020-12-10,1413.97,1422.97,1409.82,1419.3,-0.05
2020-12-11,1411.76,1417.85,1405.17,1416.49,-0.2
2020-12-14,1423.07,1427.9,1407.88,1407.98,-0.6
2020-12-15,1419.3,1426.74,1413.01,1426.36,1.31
2020-12-16,1427.71,1433.03,1424.13,1428.58,0.16
2020-12-17,1436.22,1437.77,1432.26,1436.32,0.54
2020-12-18,1437.58,1438.35,1422.68,1433.7,-0.18
2020-12-21,1414.27,1428.96,1402.57,1425.68,-0.56
2020-12-22,1426.36,1427.04,1418.23,1422.3,-0.24
2020-12-23,1426.93,1431.87,1423.45,1423.45,0.08
2020-12-24,1426.07,1429.45,1423.64,1429.45,0.42
2020-12-28,1440.38,1443.77,1437.77,1441.73,0.86
2020-12-29,1448.02,1449.09,1437.09,1438.64,-0.21
2020-12-30,1442.89,1445.12,1439.51,1441.25,0.18
2020-12-31,1439.8,1451.6,1438.15,1449.47,0.57
2021-01-04,1454.12,1454.5,1413.2,1429.16,-1.4
2021-01-05,1426.26,1442.8,1426.26,1438.25,0.64
2021-01-06,1431.1,1460.11,1430.03,1447.06,0.61
2021-01-07,1456.82,1471.42,1456.05,1468.33,1.47
2021-01-08,1474.81,1477.42,1460.49,1476.36,0.55
2021-01-11,1463.11,1473.84,1462.82,1467.16,-0.62
2021-01-12,1467.36,1471.04,1457.69,1467.85,0.05
2021-01-13,1466.88,1475.19,1463.49,1471.33,0.24
2021-01-14,1474.42,1476.16,1464.75,1466.68,-0.32
2021-01-15,1459.23,1462.23,1447.44,1455.17,-0.78
2021-01-19,1465.77,1468.82,1459.34,1466.3,0.76
2021-01-20,1476.26,1490.29,1474.52,1486.61,1.39
2021-01-21,1489.03,1490.77,1484.29,1487.96,0.09
2021-01-22,1480.61,1487.38,1478.67,1483.12,-0.33
2021-01-25,1486.12,1489.99,1466.01,1488.73,0.38
2021-01-26,1492.51,1494.06,1485.55,1486.03,-0.18
2021-01-27,1472.1,1472.19,1440.47,1450.34,-2.4
2021-01-28,1457.31,1478.96,1455.95,1461.27,0.75
2021-01-29,1454.6,1458.27,1425.78,1433.7,-1.89
2021-02-01,1447.92,1461.08,1438.06,1456.14,1.57
2021-02-02,1469.88,1483.81,1469.78,1476.84,1.42
2021-02-03,1481.19,1485.44,1473.36,1478.58,0.12
2021-02-04,1483.41,1495.26,1481.87,1494.92,1.11
2021-02-05,1502.86,1504.12,1496.57,1501.12,0.41
2021-02-08,1507.69,1512.14,1503.72,1512.14,0.73
2021-02-09,1508.94,1513.39,1506.82,1511.08,-0.07
2021-02-10,1518.23,1518.71,1500.43,1510.31,-0.05
2021-02-11,1514.94,1516.59,1502.76,1513.59,0.22
2021-02-12,1509.38,1521.33,1509.23,1520.56,0.46
2021-02-16,1525.78,1526.07,1516.01,1518.91,-0.11
2021-02-17,1511.85,1520.27,1507.49,1519.49,0.04
2021-02-18,1508.08,1515.82,1501.31,1512.82,-0.44
2021-02-19,1518.42,1519.11,1508.37,1509.91,-0.19
2021-02-22,1498.21,1508.37,1497.24,1499.09,-0.72
2021-02-23,1488.73,1505.66,1472.19,1499.57,0.03
2021-02-24,1495.84,1518.53,1491.63,1517.37,1.19
2021-02-25,1511.85,1517.07,1474.04,1480.22,-2.45
2021-02-26,1487.47,1492.51,1464.56,1473.64,-0.44
2021-03-01,1493.57,1513.3,1492.8,1507.6,2.3
2021-03-02,1509.34,1509.91,1495.4,1496.18,-0.76
2021-03-03,1493.13,1497.24,1476.16,1476.36,-1.32
2021-03-04,1475.97,1486.22,1439.32,1457.98,-1.24
2021-03-05,1472.68,1489.32,1442.41,1485.15,1.86
2021-03-08,1488.67,1500.42,1476.88,1477.37,-0.52
2021-03-09,1494.06,1509.14,1491.44,1497.83,1.38
2021-03-10,1508.37,1514.75,1502.46,1507.31,0.63
2021-03-11,1518.33,1531.29,1516.2,1522.59,1.01
2021-03-12,1517.4,1525.68,1514.08,1525.3,0.18
2021-03-15,1522.48,1531.78,1513.79,1530.9,0.37
2021-03-16,1533.56,1536.03,1525.3,1528.87,-0.13
2021-03-17,1523.07,1536.89,1518.53,1533.32,0.29
2021-03-18,1523.07,1531.29,1509.05,1511.08,-1.45
2021-03-19,1509.34,1516.2,1499.18,1508.46,-0.17
2021-03-22,1510.98,1525.78,1510.2,1520.27,0.78
2021-03-23,1517.56,1523.45,1505.17,1508.85,-0.75
2021-03-24,1514.08,1520.85,1500.72,1500.72,-0.54
2021-03-25,1494.44,1512.23,1486.8,1508.94,0.55
2021-03-26,1513.59,1534.87,1511.56,1533.32,1.62
2021-03-29,1527.71,1536.22,1521.04,1532.07,-0.08
2021-03-30,1527.42,1531.19,1521.81,1528.58,-0.23
2021-03-31,1530.81,1541.06,1530.81,1535.15,0.43
2021-04-01,1542.7,1551.5,1542.12,1551.4,1.06
2021-04-05,1562.43,1575.78,1562.05,1573.07,1.4
2021-04-06,1571.13,1576.74,1570.07,1572.39,-0.04
2021-04-07,1572.1,1575.78,1569.97,1574.71,0.15
2021-04-08,1579.45,1581.96,1575.68,1581.96,0.46
2021-04-09,1581.29,1594.24,1580.99,1593.62,0.74
2021-04-12,1590.87,1595.21,1588.44,1594.06,0.03
2021-04-13,1593.57,1601.31,1592.12,1598.8,0.3
2021-04-14,1598.6,1602.95,1591.15,1593.09,-0.36
2021-04-15,1602.57,1611.76,1602.08,1610.31,1.08
2021-04-16,1616.3,1618.23,1610.02,1615.71,0.34
2021-04-19,1612.14,1613.68,1602.37,1607.6,-0.5
2021-04-20,1603.05,1605.57,1590.29,1595.89,-0.73
2021-04-21,1593.57,1611.85,1593.09,1611.17,0.96
2021-04-22,1609.72,1613.79,1592.12,1596.86,-0.89
2021-04-23,1598.6,1619.59,1598.51,1613.49,1.04
2021-04-26,1616.49,1619.3,1614.56,1617.16,0.23
2021-04-27,1618.23,1619.01,1612.05,1615.71,-0.09
2021-04-28,1618.13,1622.3,1614.56,1615.62,-0.01
2021-04-29,1628.19,1628.87,1612.43,1626.16,0.65
2021-04-30,1616.39,1620.56,1612.23,1615.91,-0.63
2021-05-03,1623.55,1625.59,1617.45,1619.39,0.22
2021-05-04,1602.37,1608.27,1594.15,1607.49,-0.73
2021-05-05,1616.11,1616.97,1606.72,1609.43,0.12
2021-05-06,1610.2,1623.07,1601.79,1622.01,0.78
2021-05-07,1625.97,1637.09,1623.07,1634.48,0.77
2021-05-10,1636.03,1636.41,1617.94,1618.23,-0.99
2021-05-11,1598.12,1607.69,1587.96,1603.72,-0.9
2021-05-12,1591.35,1597.15,1567.27,1569.78,-2.12
2021-05-13,1576.26,1596.28,1575.88,1588.15,1.17
2021-05-14,1599.95,1616.3,1599.95,1612.43,1.53
2021-05-17,1608.08,1611.85,1600.43,1608.37,-0.25
2021-05-18,1610.2,1610.6,1594.15,1595.12,-0.82
2021-05-19,1574.22,1590.87,1569.2,1590.77,-0.27
2021-05-20,1593.86,1612.72,1593.77,1606.82,1.01
2021-05-21,1614.37,1618.82,1604.4,1606.05,-0.05
2021-05-24,1615.82,1627.13,1614.56,1622.48,1.02
2021-05-25,1627.13,1628.58,1616.88,1619.01,-0.21
2021-05-26,1621.81,1624.33,1617.27,1622.19,0.2
2021-05-27,1626.45,1628.58,1622.59,1623.16,0.06
2021-05-28,1629.93,1630.7,1625.3,1625.68,0.16
2021-06-01,1635.93,1636.32,1622.88,1624.13,-0.1
2021-06-02,1626.64,1630.41,1623.07,1627.22,0.19
2021-06-03,1618.33,1625.68,1611.46,1621.42,-0.36
2021-06-04,1629.07,1637.09,1628.48,1635.73,0.88
2021-06-07,1636.03,1636.51,1630.52,1634.48,-0.08
2021-06-08,1638.15,1638.15,1627.22,1634.67,0.01
2021-06-09,1638.15,1638.25,1631.38,1631.87,-0.17
2021-06-10,1637.38,1643.66,1632.07,1639.32,0.46
2021-06-11,1642.21,1642.8,1636.7,1642.51,0.19
2021-06-14,1639.03,1642.7,1634.29,1642.7,0.01
2021-06-15,1643.28,1643.28,1635.73,1639.61,-0.19
2021-06-16,1640.18,1640.67,1621.62,1629.55,-0.61
2021-06-17,1628.29,1633.32,1619.3,1628.96,-0.04
2021-06-18,1616.2,1618.33,1606.34,1606.72,-1.37
2021-06-21,1614.56,1630.9,1611.27,1629.84,1.44
2021-06-22,1630.1,1642.2,1627.1,1638.7,0.54
2021-06-23,1639.4,1642.4,1636.8,1636.8,-0.12
2021-06-24,1646.0,1648.2,1644.6,1646.5,0.59
2021-06-25,1650.1,1654.3,1648.3,1652.3,0.35
2021-06-28,1654.7,1656.4,1649.8,1655.8,0.21
2021-06-29,1657.8,1659.9,1654.6,1656.2,0.02
2021-06-30,1655.2,1660.9,1655.0,1658.6,0.14
2021-07-01,1661.5,1667.8,1660.9,1667.7,0.55
2021-07-02,1671.9,1681.6,1670.8,1679.8,0.73
2021-07-06,1680.6,1680.9,1665.6,1676.3,-0.21
2021-07-07,1679.8,1683.9,1671.3,1682.5,0.37
2021-07-08,1659.2,1672.1,1656.0,1668.8,-0.81
2021-07-09,1675.5,1688.0,1674.5,1687.1,1.1
2021-07-12,1686.9,1693.6,1684.8,1693.3,0.37
2021-07-13,1689.6,1695.8,1686.1,1687.2,-0.36
2021-07-14,1694.5,1696.1,1684.6,1689.7,0.15
2021-07-15,1684.6,1686.8,1676.2,1683.4,-0.37
2021-07-16,1688.6,1688.7,1669.0,1670.7,-0.75
2021-07-19,1650.0,1652.6,1634.2,1645.1,-1.53
2021-07-20,1649.2,1674.6,1645.2,1669.5,1.48
2021-07-21,1674.4,1683.6,1673.5,1682.8,0.8
2021-07-22,1684.0,1687.3,1679.5,1686.6,0.23
2021-07-23,1694.7,1705.0,1691.5,1703.0,0.97
2021-07-26,1701.3,1707.8,1701.1,1707.8,0.28
2021-07-27,1703.0,1703.0,1688.5,1700.0,-0.46
2021-07-28,1702.7,1705.0,1694.0,1699.3,-0.04
2021-07-29,1703.6,1710.9,1703.6,1706.7,0.44
2021-07-30,1696.2,1704.0,1695.3,1698.1,-0.5
2021-08-02,1705.3,1707.4,1693.4,1694.2,-0.23
2021-08-03,1698.3,1708.3,1688.7,1708.3,0.83
2021-08-04,1702.4,1705.2,1698.8,1699.9,-0.49
2021-08-05,1704.6,1710.7,1703.2,1710.6,0.63
2021-08-06,1712.2,1714.9,1710.6,1713.5,0.17
2021-08-09,1713.4,1714.4,1708.8,1711.9,-0.09
2021-08-10,1713.9,1716.9,1710.9,1713.6,0.1
2021-08-11,1718.2,1718.5,1713.8,1717.8,0.25
2021-08-12,1717.0,1723.7,1713.9,1723.3,0.32
2021-08-13,1725.2,1726.4,1723.2,1726.4,0.18
2021-08-16,1721.8,1731.0,1714.8,1730.6,0.24
2021-08-17,1720.0,1722.6,1706.8,1719.1,-0.66
2021-08-18,1714.0,1721.2,1699.3,1700.9,-1.06
2021-08-19,1688.7,1707.7,1688.4,1703.3,0.14
2021-08-20,1703.9,1717.8,1702.4,1716.3,0.76
2021-08-23,1723.5,1735.3,1723.5,1731.4,0.88
2021-08-24,1734.2,1736.4,1732.2,1733.9,0.14
2021-08-25,1735.3,1740.0,1733.5,1738.2,0.25
2021-08-26,1736.8,1737.6,1727.3,1727.7,-0.6
2021-08-27,1731.3,1744.6,1730.8,1743.2,0.9
2021-08-30,1746.2,1754.1,1745.0,1750.6,0.42
2021-08-31,1750.8,1751.8,1746.2,1748.6,-0.11
2021-09-01,1752.1,1754.3,1748.4,1748.8,0.01
2021-09-02,1755.2,1757.6,1749.7,1754.1,0.3
2021-09-03,1751.7,1756.2,1748.4,1754.0,-0.01
2021-09-07,1752.6,1752.6,1745.3,1748.2,-0.33
2021-09-08,1745.5,1748.3,1738.0,1745.8,-0.14
2021-09-09,1744.6,1751.9,1737.3,1737.9,-0.45
2021-09-10,1746.5,1747.8,1724.1,1724.8,-0.75
2021-09-13,1733.7,1734.3,1715.7,1725.1,0.02
2021-09-14,1731.7,1731.9,1711.9,1715.8,-0.54
2021-09-15,1717.7,1732.2,1712.8,1730.0,0.83
2021-09-16,1728.6,1731.7,1715.0,1726.6,-0.2
2021-09-17,1722.2,1725.3,1708.5,1710.4,-0.94
2021-09-20,1683.0,1690.9,1661.2,1682.1,-1.65
2021-09-21,1691.2,1696.2,1677.7,1679.6,-0.15
2021-09-22,1689.6,1704.5,1685.4,1696.0,0.98
2021-09-23,1703.3,1723.4,1703.0,1716.2,1.19
2021-09-24,1709.6,1722.5,1709.4,1719.7,0.2
2021-09-27,1714.5,1720.1,1712.0,1715.0,-0.27
2021-09-28,1702.2,1704.5,1677.0,1681.0,-1.98
2021-09-29,1685.7,1692.8,1680.7,1682.6,0.1
2021-09-30,1688.9,1691.7,1662.4,1663.0,-1.16
2021-10-01,1669.3,1688.7,1654.7,1680.6,1.06
2021-10-04,1676.7,1680.4,1651.0,1660.0,-1.23
2021-10-05,1666.6,1686.5,1663.1,1676.5,0.99
2021-10-06,1661.9,1685.0,1655.6,1684.0,0.45
2021-10-07,1697.8,1710.2,1697.1,1698.0,0.83
2021-10-08,1702.8,1703.2,1693.0,1695.3,-0.16
2021-10-11,1693.3,1704.8,1682.8,1682.8,-0.74
2021-10-12,1687.3,1688.4,1675.8,1679.0,-0.23
2021-10-13,1683.7,1688.2,1671.0,1684.7,0.34
2021-10-14,1700.4,1714.1,1698.3,1713.1,1.69
2021-10-15,1722.8,1728.2,1719.7,1726.4,0.78
2021-10-18,1719.4,1732.9,1716.5,1732.4,0.35
2021-10-19,1738.8,1745.2,1736.0,1745.2,0.74
2021-10-20,1747.2,1753.2,1746.6,1751.6,0.37
2021-10-21,1749.1,1757.4,1747.7,1756.4,0.27
2021-10-22,1754.7,1760.7,1746.9,1754.9,-0.09
2021-10-25,1759.2,1765.5,1752.0,1764.0,0.52
2021-10-26,1770.7,1775.6,1764.4,1765.9,0.11
2021-10-27,1767.6,1770.3,1757.9,1757.9,-0.45
2021-10-28,1764.0,1775.0,1764.0,1774.4,0.94
2021-10-29,1764.3,1779.7,1764.3,1778.1,0.21
2021-11-01,1782.7,1784.0,1774.5,1781.4,0.19
2021-11-02,1782.5,1789.9,1781.8,1788.8,0.42
2021-11-03,1786.4,1800.9,1784.6,1799.7,0.61
2021-11-04,1802.1,1808.4,1800.7,1808.2,0.47
2021-11-05,1817.6,1822.7,1808.3,1814.5,0.35
2021-11-08,1819.0,1820.8,1813.2,1815.9,0.08
2021-11-09,1817.9,1818.2,1804.1,1809.9,-0.33
2021-11-10,1802.8,1809.9,1789.3,1795.6,-0.79
2021-11-11,1801.7,1801.7,1795.8,1796.2,0.03
2021-11-12,1801.0,1811.7,1797.2,1809.7,0.75
2021-11-15,1814.8,1815.0,1805.6,1810.3,0.03
2021-11-16,1809.5,1821.9,1808.8,1816.9,0.36
2021-11-17,1816.1,1816.2,1810.2,1813.0,-0.21
2021-11-18,1817.2,1820.0,1806.4,1818.8,0.32
2021-11-19,1818.6,1823.6,1814.4,1815.7,-0.17
2021-11-22,1823.4,1833.7,1810.3,1810.3,-0.3
2021-11-23,1808.9,1816.4,1798.6,1813.8,0.19
2021-11-24,1805.0,1818.2,1801.4,1817.9,0.23
2021-11-26,1789.8,1796.2,1772.6,1779.7,-2.1
2021-11-29,1797.2,1806.4,1787.8,1798.0,1.03
2021-11-30,1788.9,1796.5,1763.0,1767.1,-1.72
2021-12-01,1787.9,1799.1,1743.4,1743.4,-1.34
2021-12-02,1744.3,1777.0,1743.5,1771.1,1.59
2021-12-03,1778.7,1781.8,1737.9,1755.3,-0.89
2021-12-06,1765.1,1783.8,1756.1,1775.4,1.15
2021-12-07,1798.6,1815.2,1798.0,1811.9,2.06
2021-12-08,1815.1,1819.4,1807.4,1817.5,0.31
2021-12-09,1812.0,1815.9,1804.8,1805.4,-0.67
2021-12-10,1816.9,1823.0,1806.3,1822.1,0.93
2021-12-13,1817.9,1818.6,1801.9,1802.4,-1.08
2021-12-14,1788.8,1799.5,1778.2,1790.6,-0.65
2021-12-15,1790.8,1819.4,1780.4,1817.8,1.52
2021-12-16,1826.5,1826.5,1796.0,1802.3,-0.85
2021-12-17,1789.5,1801.4,1775.8,1783.4,-1.05
2021-12-20,1760.9,1765.1,1748.7,1763.5,-1.12
2021-12-21,1778.3,1795.7,1768.8,1795.1,1.79
2021-12-22,1794.0,1813.3,1793.4,1812.7,0.98
2021-12-23,1817.1,1830.2,1816.5,1824.3,0.64
2021-12-27,1830.0,1850.1,1829.7,1850.1,1.41
2021-12-28,1852.1,1856.0,1845.5,1848.7,-0.08
2021-12-29,1849.5,1855.2,1845.3,1851.0,0.12
2021-12-30,1852.6,1856.7,1844.3,1846.1,-0.26
2021-12-31,1844.0,1848.5,1840.5,1840.5,-0.3
2022-01-03,1846.4,1851.9,1836.7,1851.1,0.58
2022-01-04,1857.4,1860.0,1843.3,1850.5,-0.03
2022-01-05,1849.7,1852.3,1814.8,1815.5,-1.89
2022-01-06,1813.2,1824.1,1803.8,1813.5,-0.11
2022-01-07,1813.6,1817.8,1800.4,1805.8,-0.42
2022-01-10,1793.2,1804.4,1769.3,1803.3,-0.14
2022-01-11,1803.0,1820.5,1790.2,1819.8,0.91
2022-01-12,1827.8,1833.4,1817.2,1825.3,0.3
2022-01-13,1830.5,1832.1,1796.0,1800.6,-1.35
2022-01-14,1786.4,1801.8,1782.0,1800.1,-0.03
2022-01-18,1781.0,1781.9,1764.2,1768.7,-1.74
2022-01-19,1774.5,1780.4,1749.2,1750.7,-1.02
2022-01-20,1757.6,1777.2,1729.0,1730.3,-1.17
2022-01-21,1725.7,1735.5,1696.9,1697.3,-1.91
2022-01-24,1671.5,1705.9,1630.4,1704.4,0.42
2022-01-25,1677.6,1703.0,1654.6,1682.5,-1.28
2022-01-26,1707.7,1719.8,1661.8,1678.7,-0.23
2022-01-27,1697.7,1710.2,1663.3,1669.9,-0.52
2022-01-28,1676.0,1711.6,1657.0,1711.6,2.5
2022-01-31,1708.1,1743.7,1703.3,1742.1,1.78
2022-02-01,1745.3,1756.4,1730.8,1754.2,0.69
2022-02-02,1764.0,1774.0,1754.6,1770.3,0.92
2022-02-03,1746.2,1754.0,1726.4,1729.6,-2.3
2022-02-04,1728.8,1753.0,1718.6,1737.7,0.47
2022-02-07,1741.7,1746.3,1726.6,1731.4,-0.36
2022-02-08,1729.8,1749.8,1724.0,1745.6,0.82
2022-02-09,1762.9,1772.7,1762.0,1771.3,1.47
2022-02-10,1747.6,1772.3,1731.87,1739.32,-1.81
2022-02-11,1740.77,1748.51,1699.66,1705.28,-1.96
2022-02-14,1703.54,1709.82,1685.55,1699.18,-0.36
2022-02-15,1718.23,1727.81,1716.11,1726.55,1.61
2022-02-16,1719.3,1734.77,1711.17,1729.45,0.17
2022-02-17,1716.83,1717.94,1689.8,1692.61,-2.13
2022-02-18,1693.77,1698.12,1671.71,1680.41,-0.72
2022-02-22,1672.48,1686.03,1648.8,1664.08,-0.97
2022-02-23,1675.14,1677.22,1631.19,1633.9,-1.81
2022-02-24,1591.15,1659.34,1589.7,1656.14,1.36
2022-02-25,1662.62,1695.02,1656.29,1694.35,2.31
2022-02-28,1671.9,1696.38,1667.37,1689.22,-0.3
2022-03-01,1684.38,1692.12,1654.02,1664.37,-1.47
2022-03-02,1674.22,1701.12,1670.85,1694.73,1.82
2022-03-03,1705.03,1707.4,1679.45,1686.61,-0.48
2022-03-04,1672.3,1677.71,1656.34,1674.33,-0.73
2022-03-07,1670.16,1671.52,1623.84,1624.33,-2.99
2022-03-08,1624.22,1653.72,1607.69,1612.05,-0.76
2022-03-09,1645.98,1662.43,1637.09,1654.4,2.63
2022-03-10,1636.56,1650.63,1627.52,1647.06,-0.44
2022-03-11,1657.69,1659.72,1624.22,1625.88,-1.29
2022-03-14,1626.98,1639.89,1606.34,1610.6,-0.94
2022-03-15,1622.3,1649.09,1616.78,1646.47,2.23
2022-03-16,1661.37,1682.64,1641.35,1682.64,2.2
2022-03-17,1675.59,1702.86,1673.64,1702.86,1.2
2022-03-18,1698.21,1724.13,1694.15,1721.81,1.11
2022-03-21,1722.3,1730.32,1707.98,1722.59,0.05
2022-03-22,1728.87,1746.38,1728.29,1742.99,1.18
2022-03-23,1732.16,1738.35,1720.16,1720.16,-1.31
2022-03-24,1728.1,1745.98,1723.84,1745.6,1.48
2022-03-25,1748.4,1755.86,1738.35,1754.98,0.54
2022-03-28,1752.41,1767.37,1744.73,1767.27,0.7
2022-03-29,1783.81,1791.44,1772.78,1789.61,1.26
2022-03-30,1785.64,1788.06,1769.78,1778.19,-0.64
2022-03-31,1775.48,1778.38,1751.6,1752.66,-1.44
2022-04-01,1757.2,1758.08,1741.44,1755.57,0.17
2022-04-04,1756.82,1771.13,1753.54,1770.94,0.88
2022-04-05,1765.33,1774.95,1744.44,1749.57,-1.21
2022-04-06,1732.26,1740.38,1719.59,1731.78,-1.02
2022-04-07,1727.71,1746.95,1719.49,1739.51,0.45
2022-04-08,1736.89,1746.86,1728.87,1735.35,-0.24
2022-04-11,1722.68,1725.01,1703.54,1706.05,-1.69
2022-04-12,1717.45,1727.71,1692.8,1699.28,-0.4
2022-04-13,1697.88,1721.23,1697.24,1718.33,1.12
2022-04-14,1719.2,1723.55,1696.57,1697.44,-1.22
2022-04-18,1693.77,1704.4,1688.44,1697.24,-0.01
2022-04-19,1697.54,1727.9,1696.66,1724.9,1.63
2022-04-20,1732.26,1734.67,1719.11,1723.36,-0.09
2022-04-21,1738.93,1744.24,1694.54,1698.8,-1.43
2022-04-22,1693.09,1694.44,1649.28,1651.69,-2.77
2022-04-25,1641.35,1661.17,1622.97,1660.98,0.56
2022-04-26,1649.86,1650.63,1613.01,1613.01,-2.89
2022-04-27,1616.88,1638.63,1608.27,1616.2,0.2
2022-04-28,1636.8,1664.75,1618.38,1657.69,2.57
2022-04-29,1641.35,1649.86,1593.57,1598.02,-3.6
2022-05-02,1596.86,1611.17,1569.11,1605.76,0.48
2022-05-03,1606.62,1622.88,1601.4,1612.43,0.42
2022-05-04,1615.91,1664.37,1602.76,1661.08,3.02
2022-05-05,1644.24,1644.63,1586.03,1603.83,-3.45
2022-05-06,1592.89,1606.34,1571.62,1593.38,-0.65
2022-05-09,1568.95,1573.93,1536.12,1542.89,-3.17
2022-05-10,1567.37,1572.39,1529.45,1545.8,0.19
2022-05-11,1542.07,1564.37,1518.04,1520.85,-1.61
2022-05-12,1507.93,1531.96,1491.44,1520.27,-0.04
2022-05-13,1536.8,1561.27,1531.96,1554.88,2.28
2022-05-16,1549.66,1564.08,1539.56,1550.14,-0.3
2022-05-17,1574.13,1581.19,1558.94,1580.52,1.96
2022-05-18,1562.43,1563.39,1512.62,1518.53,-3.92
2022-05-19,1504.5,1525.39,1498.69,1507.6,-0.72
2022-05-20,1522.3,1524.33,1473.07,1508.65,0.07
